TN,1,145936.17866753472
AZ,1,211697.93787434895
TX,1,172188.96494791665
NJ,1,299681.39048318897
NV,1,244362.62168560605
CT,1,257681.09143985214
HI,1,303531.10128348216
RI,1,263751.3983191288
WI,1,145638.06674592392
MD,1,255883.43752134562
IN,1,141912.82291666666
KY,1,141175.44401041666
GA,1,176174.2605308845
MO,1,179299.32539682538
MA,1,323347.3132957176
NH,1,246568.08333333334
DE,1,211075.24270833333
VA,1,271759.4691676494
WV,1,110253.125
OK,1,96267.01009114583
NY,1,237703.95334201388
WA,1,230184.56225028538
NE,1,154485.92083333334
NC,1,154139.60149629237
OR,1,199148.4008106519
IL,1,237019.5980585791
AR,1,111306.00823567709
IA,1,147382.85130931714
CA,1,436973.0868776142
CO,1,227405.73821924604
MI,1,166622.7387327789
OH,1,150458.01607638889
PA,1,181867.93080280907
SC,1,144043.1358576949
FL,1,194097.7534862231
AL,1,151306.23330543155
MN,1,219362.28580729166
LA,1,149150.8701171875
VA,2,336651.88187893084
IA,2,156685.50860821758
AR,2,118645.91666666667
AZ,2,276829.2003092448
OK,2,104451.53812794019
AL,2,167022.90611049108
NY,2,264843.9729581824
IL,2,257904.66148759364
SC,2,159211.37712113577
MI,2,170414.8116704469
NE,2,157459.58333333334
MD,2,305426.24026639346
MN,2,233946.52263997396
OH,2,155549.17888020835
OR,2,229597.9133064516
WA,2,265983.0322666952
NH,2,262481.06394675927
CT,2,280011.432921707
NV,2,316114.0841619318
KY,2,142455.9905849359
WI,2,157139.71518342392
GA,2,187674.9080774854
CO,2,242536.0249875992
TN,2,159943.188671875
NJ,2,347764.55717563943
LA,2,167338.03385416666
MO,2,187890.16985987104
RI,2,283085.0378787879
MA,2,346528.656177662
CA,2,520257.7217664093
TX,2,181495.83591145833
WV,2,125643.75
IN,2,151466.82942708334
FL,2,243597.2326078869
DE,2,239262.93333333332
PA,2,199571.02743980533
NC,2,165781.23161634887
HI,2,383043.0201822917
NC,3,179321.1081170551
MD,3,338156.11915129784
WV,3,130838.75
MN,3,240323.3703125
KY,3,151177.0193309295
HI,3,442244.8255208333
PA,3,214010.62532018442
CA,3,551295.3166525901
AL,3,178084.18601190476
AZ,3,325635.4316731771
IA,3,161503.3287037037
WA,3,302242.9994381421
OH,3,158357.44942708334
LA,3,170420.27083333334
TN,3,173218.3575954861
AR,3,125603.23229166666
NV,3,336638.2083333333
IN,3,159994.42057291666
OR,3,264561.9422253024
DE,3,244087.73489583333
TX,3,192637.372578125
CO,3,253919.99460565476
GA,3,197953.87958013522
RI,3,289009.6590909091
NJ,3,375341.5083539604
NY,3,278135.25005189463
OK,3,109629.4261592742
MO,3,194329.1923673115
MA,3,344469.3488859954
NH,3,265122.7708333333
FL,3,275229.7137936828
MI,3,170036.5686638945
VA,3,354570.0200717374
CT,3,304988.0522933468
IL,3,270982.9707543305
WI,3,162423.52185235507
NE,3,159674.51666666666
SC,3,175903.70341901883
CO,4,262539.72535342263
RI,4,283155.7393465909
TN,4,179302.53411458334
