NY,1,228379.5150588768,0.0
NY,2,228199.75430253622,0.0
NY,3,226971.62058423914,0.0
NY,4,226470.02083333334,0.0
NY,5,226720.475317029,0.0
NY,6,231353.5441576087,0.0
NY,7,238832.47520380435,0.0
NY,8,244441.77774003622,0.0
NY,9,246762.6880661232,0.0
NY,10,249176.06261322464,0.0
NY,11,252761.7298460145,0.0
NY,12,252377.77638134058,0.0
NY,13,252085.2227128623,0.0
NY,14,251645.18908514493,0.0
NY,15,253868.59114583334,0.0
NY,16,253374.72690217392,0.0
NY,17,257229.1300951087,0.0
NY,18,263687.8566576087,0.0
NY,19,269552.67232789856,0.0
NY,20,274297.08242753625,0.0
NY,21,276601.99411231885,0.0
NY,22,275708.55514039856,0.0
NY,23,274851.44757699274,0.0
NY,24,275225.2073143116,0.0
NY,25,275379.82252038043,0.0
NY,26,276223.8125566123,0.0
NY,27,272874.46591938403,0.0
NY,28,273418.44480298914,0.0
NY,29,275689.763134058,0.0
NY,30,278173.19067028986,0.0
NY,31,278631.475317029,0.0
NY,32,283114.13994565216,0.0
NY,33,284312.47961956525,0.0
NY,34,282289.18693387683,0.0
NY,35,279512.53985507245,0.0
NY,36,278003.6793478261,0.0
NY,37,273471.67798913043,0.0
NY,38,269642.5257586051,0.0
NY,39,270214.7256000906,0.0
NY,40,271282.41457201086,0.0
NY,41,272263.5520833333,0.0
NY,42,276631.7529438406,0.0
NY,43,278365.620923913,0.0
NY,44,283681.20086050726,0.0
NY,45,281870.2346014493,0.0
NY,46,280064.5348731884,0.0
NY,47,273150.4338768116,0.0
NY,48,274019.86662137683,0.0
NY,49,270434.28204257245,0.0
NY,50,264379.0781816123,0.0
NY,51,263554.59969429346,0.0
NY,52,263735.3864356884,0.0
NY,53,267755.950634058,0.0
NY,54,265663.4630887681,0.0
NY,55,265864.9587862319,0.0
NY,56,267087.3693387681,0.0
NY,57,265600.1799139493,0.0
NY,58,261443.38235960144,291826.40579710144
NY,59,257904.23460144928,291337.8115942029
NY,60,254183.4363111413,291751.05797101447
NY,61,251148.06985960144,290698.2463768116
NY,62,249795.8560348732,275117.17391304346
NY,63,250685.09505208334,273556.1014492754
NY,64,253083.00820878622,282139.9130434783
NY,65,250446.75849184784,282333.3043478261
NY,66,253141.7605298913,281917.347826087
NY,67,254835.83605072464,278083.71014492755
NY,68,253319.1544384058,278535.28985507245
NY,69,254780.28623188406,280215.4202898551
NY,70,254827.36231884058,278478.3043478261
NY,71,251134.99388586957,279958.231884058
NY,72,247855.078125,278463.5507246377
NY,73,242255.15466485507,270972.52173913043
NY,74,243087.6685914855,269828.59420289856
NY,75,247326.04217617755,267745.46376811597
NY,76,252828.84861865942,269709.1304347826
NY,77,251085.6602128623,280837.73913043475
NY,78,251856.44746376813,278231.4347826087
NY,79,254339.12013134058,275053.7536231884
NY,80,256779.25311367755,274673.6231884058
NY,81,256815.79138360507,273603.14492753625
NY,82,255343.83152173914,272985.04347826086
NY,83,250641.89809782608,271480.39130434784
NY,84,245806.2689085145,270901.27536231885
NY,85,245565.80695199277,270614.27536231885
NY,86,242535.3692255435,268357.49275362317
NY,87,236270.07370923914,271050.53623188403
NY,88,236578.18783967392,266607.95652173914
NY,89,238615.93795289856,268055.9130434783
NY,90,243082.0092844203,273399.9855072464
NY,91,242888.65398550723,270961.15942028986
NY,92,245915.79981884058,268542.26086956525
NY,93,245381.2830615942,267836.71014492755
NY,94,241460.92753623187,270466.26086956525
NY,95,237340.31657608695,271199.3043478261
NY,96,235077.22667572464,270449.84057971014
NY,97,233605.7752490942,270476.3623188406
NY,98,229721.72067481885,269361.14492753625
NY,99,230233.6205276268,271724.15942028986
NY,100,234272.12149003622,273320.95652173914
NY,101,234735.12839673914,274319.72463768115
NY,102,238711.78589221014,270990.768115942
NY,103,241356.54517663043,271673.8115942029
NY,104,242910.39526721014,271765.9130434783
NY,105,246373.70720108695,270791.50724637683
NY,106,242104.72678894928,269734.59420289856
NY,107,245941.2349411232,269733.0869565217
NY,108,239348.8212182971,267298.1884057971
NY,109,233504.36458333334,267646.6231884058
NY,110,233711.4446897645,271293.0724637681
NY,111,238755.6661005435,274329.9130434783
NY,112,245568.61673460144,277218.2173913043
NY,113,242435.68823596014,275880.0869565217
NY,114,248251.71620244565,274197.2173913043
NY,115,252095.1088088768,276603.97101449274
NY,116,256694.70901268115,276322.14492753625
NY,117,253114.484375,277775.6666666667
NY,118,246905.27241847827,277219.97101449274
NY,119,241876.82314311594,276960.49275362317
NY,120,242279.11163949277,277628.2463768116
NY,121,240174.11220561594,278848.6231884058
NY,122,238112.6758378623,267806.47826086957
NY,123,237636.74530117755,272522.94202898553
NY,124,242909.56402853262,273678.347826087
NY,125,250717.41751585144,276467.71014492755
NY,126,252683.55049818842,276600.9275362319
NY,127,257907.31612318842,275620.9130434783
NY,128,260331.40783514493,275772.26086956525
NY,129,257426.2520380435,276642.6956521739
NY,130,255473.37262228262,278698.0724637681
NY,131,255585.43466938406,277572.15942028986
NY,132,257020.8819067029,277461.4347826087
NY,133,252365.0170969203,279599.4492753623
NY,134,248397.10909193842,280917.3623188406
NY,135,246167.3143115942,0.0
NY,136,245492.36090353262,0.0
NY,137,255772.29257246378,0.0
NY,138,260448.11288496378,0.0
