PS,1,16.486238532110093
PI,1,21.039443155452435
AS,1,21.141935483870967
F9,1,22.5546875
AQ,1,10.548387096774194
PA (1),1,20.64622641509434
TW,1,26.079846449136276
UA,1,29.28631498470948
XE,1,35.35501066098081
YV,1,36.94669117647059
HA,1,23.07547169811321
WN,1,17.63624966418913
OO,1,29.914378780828294
NW,1,27.673994193280798
EA,1,25.14742857142857
HP,1,21.04542042042042
AA,1,29.178575851393187
CO,1,27.354018777192582
OH,1,30.297040169133194
B6,1,30.095717884130984
FL,1,38.22222222222222
DH,1,38.17307692307692
9E,1,38.00877192982456
TZ,1,39.25
US,1,22.22681616444756
ML (1),1,32.61052631578947
DL,1,22.186026575225032
MQ,1,35.462380952380954
EV,1,28.387229660144182
F9,2,20.80666666666667
AQ,2,12.9
ML (1),2,12.988095238095237
PS,2,12.597222222222221
WN,2,18.447943023146845
OH,2,29.36462093862816
TW,2,23.054761904761904
YV,2,34.709349593495936
AA,2,27.093179904574797
UA,2,28.533842627960276
EA,2,23.78474114441417
XE,2,34.509278350515466
PI,2,18.874025974025972
DH,2,36.190600522193215
B6,2,40.27403846153846
US,2,22.05421686746988
EV,2,32.88334995014955
CO,2,26.124001996007983
9E,2,45.93354430379747
DL,2,20.741723136495644
HA,2,11.5
NW,2,26.93856178729346
HP,2,21.10655737704918
FL,2,39.27259475218659
AS,2,22.734226689000558
PA (1),2,23.168316831683168
MQ,2,33.60502512562814
OO,2,23.604589114194237
TZ,2,27.897727272727273
OO,3,21.417604912998975
YV,3,33.5188679245283
DL,3,20.503158805711813
9E,3,29.43548387096774
PA (1),3,21.405797101449274
F9,3,23.12121212121212
WN,3,16.511677645649755
PS,3,11.789473684210526
OH,3,23.4524089306698
XE,3,40.80744777475023
DH,3,41.25568181818182
EV,3,31.514344262295083
TW,3,23.487044356609573
AS,3,21.383702939659617
MQ,3,33.47335870599429
CO,3,27.09604153147307
B6,3,39.002105263157894
HP,3,20.014498006524104
TZ,3,31.11764705882353
UA,3,28.158496732026144
ML (1),3,14.8
EA,3,13.991199119911991
FL,3,37.66164383561644
AQ,3,13.709677419354838
HA,3,11.732394366197184
AA,3,28.980479496921262
NW,3,28.437513171759747
PI,3,19.129692832764505
US,3,21.22697527872031
CO,4,25.984138972809667
XE,4,37.26209223847019
TZ,4,37.86440677966102
OO,4,23.245329000812347
UA,4,26.950221238938052
EV,4,29.233485193621867
TW,4,22.628818737270876
F9,4,18.62015503875969
AS,4,17.55094130675526
HP,4,16.61639058413252
PI,4,15.637886597938145
US,4,20.299813034188034
9E,4,34.91558441558441
AQ,4,10.722222222222221
ML (1),4,14.311475409836065
WN,4,15.703650884198517
B6,4,38.578347578347575
YV,4,36.416
HA,4,17.32
EA,4,16.966796875
PS,4,9.909090909090908
MQ,4,30.09095831077423
DL,4,19.254253673627222
PA (1),4,14.344086021505376
DH,4,36.04827586206896
NW,4,27.23224115334207
FL,4,30.33794466403162
OH,4,26.1340206185567
AA,4,27.026057240495515
EA,5,17.920388349514564
HA,5,15.013698630136986
FL,5,34.547872340425535
PI,5,20.96025641025641
YV,5,28.84269662921348
F9,5,20.805
MQ,5,33.71435950413223
ML (1),5,14.551020408163266
DH,5,37.99173553719008
AA,5,27.489660159074475
B6,5,31.606870229007633
AS,5,18.0258531540848
XE,5,41.52625570776256
EV,5,27.27614571092832
TZ,5,46.37096774193548
DL,5,19.01866158322464
OO,5,23.864406779661017
PA (1),5,16.74537037037037
NW,5,25.752696658774006
OH,5,24.12750716332378
9E,5,42.25503355704698
US,5,20.375640520299566
TW,5,23.295902883156298
HP,5,16.593696763202725
AQ,5,9.72463768115942
UA,5,28.372644287396938
WN,5,16.213767441860465
CO,5,27.914618369987064
DL,6,22.338078902229846
YV,6,40.45986622073578
B6,6,48.65151515151515
HP,6,17.42386185243328
FL,6,41.32647462277092
PI,6,20.307503075030752
XE,6,43.62717770034843
OH,6,29.324152542372882
WN,6,19.401916767397687
HA,6,19.271428571428572
DH,6,41.147239263803684
UA,6,30.75942814887848
OO,6,24.630826600372902
EA,6,15.04367816091954
EV,6,36.089058524173026
MQ,6,38.81560931081698
ML (1),6,13.543478260869565
AS,6,20.05930034129693
US,6,24.12505768343332
PA (1),6,28.21576763485477
9E,6,40.83251231527094
AQ,6,13.822916666666666
TZ,6,26.674157303370787
CO,6,31.199104143337067
NW,6,31.263189448441246
F9,6,23.72457627118644
TW,6,25.037536904259806
AA,6,32.63013698630137
ML (1),7,12.11111111111111
EA,7,20.485559566787003
EV,7,39.29666924864446
WN,7,17.74659131682813
PA (1),7,27.013215859030836
HA,7,19.197183098591548
F9,7,21.261802575107296
PI,7,20.990730011587484
TW,7,23.77542932628798
NW,7,29.941362290227048
OH,7,34.28426395939086
FL,7,46.564320388349515
9E,7,30.99375
HP,7,19.45131432802666
AS,7,20.08092485549133
MQ,7,34.66999093381686
XE,7,41.934375
US,7,24.838291030205582
DH,7,39.13299232736573
DL,7,22.75490113588557
AQ,7,11.906976744186046
CO,7,31.43854936198791
OO,7,24.245085995085994
B6,7,47.924731182795696
AA,7,29.80234168450208
UA,7,31.201535033424115
TZ,7,38.94285714285714
YV,7,41.66129032258065
OH,8,28.512738853503183
DL,8,20.24449748077433
AA,8,29.767123287671232
DH,8,32.0228013029316
AQ,8,18.37837837837838
YV,8,39.70419426048565
EV,8,35.41673370876911
HP,8,20.430843706777317
PI,8,13.796747967479675
AS,8,21.25186347587289
US,8,23.057928486034125
F9,8,20.46082949308756
CO,8,28.394396044266543
TZ,8,33.108108108108105
EA,8,17.290203327171906
OO,8,25.59305373525557
MQ,8,33.98579127878491
WN,8,17.052724077328648
HA,8,25.02
PA (1),8,21.213333333333335
UA,8,29.99914748508099
FL,8,40.96111111111111
B6,8,45.363829787234046
XE,8,39.617673579801625
TW,8,21.602287166454893
ML (1),8,14.916666666666666
NW,8,27.57342799188641
9E,8,36.94767441860465
OO,9,24.697142857142858
OH,9,26.348675034867505
UA,9,23.70376541152949
EV,9,32.858426966292136
ML (1),9,12.53061224489796
AA,9,24.91115185864311
AS,9,17.0944
CO,9,23.02081362346263
US,9,19.511923461373698
DL,9,16.98672758920801
FL,9,34.522624434389144
XE,9,35.10791366906475
TZ,9,35.1
F9,9,17.19047619047619
HP,9,17.01222953904045
PI,9,12.132352941176471
YV,9,34.7780612244898
9E,9,32.354166666666664
PA (1),9,19.143790849673202
B6,9,34.59069767441861
WN,9,13.561441553077241
EA,9,13.922594142259415
NW,9,23.801085883514315
MQ,9,28.4
AQ,9,9.821428571428571
TW,9,17.012353304508956
HA,9,28.5531914893617
DH,9,29.149484536082475
HA,10,20.92452830188679
MQ,10,30.52608422375864
ML (1),10,14.842105263157896
DL,10,17.536354536354537
OO,10,27.686478454680536
PA (1),10,17.955357142857142
AA,10,24.110414052697617
AS,10,19.089079013588325
US,10,18.529456673877082
TZ,10,26.666666666666668
EA,10,14.519406392694064
B6,10,38.14521452145215
TW,10,18.550276752767527
WN,10,16.07517361111111
PI,10,11.432911392405064
AQ,10,15.725
F9,10,20.31360946745562
UA,10,24.173169352558666
FL,10,31.47241379310345
XE,10,42.21090047393365
OH,10,27.541343669250647
EV,10,30.3918791312559
YV,10,35.330275229357795
DH,10,26.553719008264462
PS,10,24.03370786516854
HP,10,17.36758160237389
NW,10,22.522227533460804
9E,10,31.489208633093526
CO,10,23.70732944458534
