TN,1,0.0
AZ,1,0.0
TX,1,0.0
NJ,1,0.0
NV,1,0.0
CT,1,0.0
HI,1,0.0
RI,1,0.0
WI,1,0.0
MD,1,0.0
IN,1,0.0
KY,1,0.0
GA,1,0.0
MO,1,0.0
MA,1,0.0
NH,1,0.0
DE,1,0.0
VA,1,0.0
WV,1,0.0
OK,1,0.0
NY,1,0.0
WA,1,0.0
NE,1,0.0
NC,1,0.0
OR,1,0.0
IL,1,0.0
AR,1,0.0
IA,1,0.0
CA,1,0.0
CO,1,0.0
MI,1,0.0
OH,1,0.0
PA,1,0.0
SC,1,0.0
FL,1,0.0
AL,1,0.0
MN,1,0.0
LA,1,0.0
VA,2,0.0
IA,2,0.0
AR,2,0.0
AZ,2,0.0
OK,2,0.0
AL,2,0.0
NY,2,0.0
IL,2,0.0
SC,2,0.0
MI,2,0.0
NE,2,0.0
MD,2,0.0
MN,2,0.0
OH,2,0.0
OR,2,0.0
WA,2,0.0
NH,2,0.0
CT,2,0.0
NV,2,0.0
KY,2,0.0
WI,2,0.0
GA,2,0.0
CO,2,0.0
TN,2,0.0
NJ,2,0.0
LA,2,0.0
MO,2,0.0
RI,2,0.0
MA,2,0.0
CA,2,0.0
TX,2,0.0
WV,2,0.0
IN,2,0.0
FL,2,0.0
DE,2,0.0
PA,2,0.0
NC,2,0.0
HI,2,0.0
NC,3,0.0
MD,3,0.0
WV,3,0.0
MN,3,0.0
KY,3,0.0
HI,3,0.0
PA,3,0.0
CA,3,0.0
AL,3,0.0
AZ,3,0.0
IA,3,0.0
WA,3,0.0
OH,3,0.0
LA,3,0.0
TN,3,0.0
AR,3,0.0
NV,3,0.0
IN,3,0.0
OR,3,0.0
DE,3,0.0
TX,3,0.0
CO,3,0.0
GA,3,0.0
RI,3,0.0
NJ,3,0.0
NY,3,0.0
OK,3,0.0
MO,3,0.0
MA,3,0.0
NH,3,0.0
FL,3,0.0
MI,3,0.0
VA,3,0.0
CT,3,0.0
IL,3,0.0
WI,3,0.0
NE,3,0.0
SC,3,0.0
CO,4,0.0
RI,4,0.0
TN,4,0.0
NV,4,0.0
NJ,4,0.0
CA,4,0.0
LA,4,0.0
NH,4,0.0
MO,4,0.0
MI,4,0.0
AZ,4,0.0
VA,4,0.0
TX,4,0.0
MN,4,0.0
MD,4,0.0
IL,4,0.0
DE,4,0.0
IA,4,0.0
NY,4,0.0
SC,4,0.0
OR,4,0.0
HI,4,0.0
WI,4,0.0
CT,4,0.0
PA,4,0.0
AR,4,0.0
NE,4,0.0
NC,4,0.0
KY,4,0.0
IN,4,0.0
OK,4,0.0
AL,4,0.0
FL,4,0.0
GA,4,0.0
WA,4,0.0
OH,4,0.0
MA,4,0.0
WV,4,0.0
FL,5,63307.45698924731
NC,5,59022.94774011299
MO,5,50938.857142857145
IL,5,68772.89419475655
OR,5,75649.20698924731
CA,5,113529.94176319176
MN,5,56432.39166666667
NV,5,72155.60606060606
NY,5,72909.60628019324
DE,5,69214.83333333333
TX,5,55284.96
MI,5,36328.37903225807
TN,5,55406.22777777778
NE,5,43922.5
KY,5,43019.6858974359
GA,5,52974.97222222222
RI,5,69253.94696969698
PA,5,61676.265027322406
IA,5,43815.458333333336
WV,5,42066.583333333336
AZ,5,78587.98958333333
NJ,5,96360.07508250825
HI,5,131999.92857142858
MA,5,84973.10648148147
LA,5,47990.625
SC,5,54396.720430107525
MD,5,85549.68169398907
VA,5,79140.57232704402
WI,5,42084.782608695656
OH,5,37443.235555555555
AR,5,38101.6
NH,5,67087.03703703704
WA,5,85915.97831050228
AL,5,50628.5
IN,5,49187.5
CT,5,84227.30913978495
OK,5,33717.405913978495
CO,5,73528.51190476191
HI,6,489070.71428571426
RI,6,276319.6060606061
AR,6,148273.34166666667
PA,6,237973.50273224045
VA,6,314214.356918239
WV,6,174975.0
FL,6,234034.06874039938
AZ,6,276448.61666666664
NY,6,279958.0495169082
IA,6,173999.97685185185
WA,6,317094.598173516
OH,6,147372.96444444446
MO,6,197090.23015873015
MD,6,325975.98087431694
TX,6,221271.93166666667
NC,6,223917.30225988702
SC,6,208166.35215053763
NV,6,249144.2196969697
IN,6,194899.95833333334
LA,6,182705.20833333334
MI,6,133554.64650537635
NJ,6,373058.8102310231
WI,6,167551.384057971
DE,6,261040.63333333333
OR,6,279022.1935483871
CA,6,428681.71525096527
CT,6,337679.14784946234
GA,6,201849.77777777778
CO,6,284141.8630952381
TN,6,209961.3138888889
MN,6,216051.08541666667
IL,6,259115.86235955055
OK,6,136964.94892473117
MA,6,342503.0540123457
NH,6,264315.74074074073
KY,6,164535.52564102566
NE,6,169205.8
AL,6,206148.30952380953
NC,7,206444.53813559323
DE,7,241082.53333333333
IA,7,174690.7037037037
