FLDAYTNA,1,57.94696350715421
IEDUBLIN,1,41.67352936127607
BANASSAU,1,71.76721065192973
BNMANAMA,1,63.42525698399929
JDAMMAN,1,47.13661761564367
BNMANAMA,2,65.51642506671604
IEDUBLIN,2,41.75990335952832
BANASSAU,2,72.48203889914701
JDAMMAN,2,49.33285021206031
FLDAYTNA,2,59.79024388890573
BANASSAU,3,74.12713641348272
BNMANAMA,3,70.82129218259747
JDAMMAN,3,54.964170346701195
IEDUBLIN,3,43.45535973200189
FLDAYTNA,3,64.58548388942596
IEDUBLIN,4,46.715629762872396
BNMANAMA,4,79.06251896350264
FLDAYTNA,4,69.4469565598861
JDAMMAN,4,62.74370261787102
BANASSAU,4,76.5461304336108
FLDAYTNA,5,75.51926229820877
IEDUBLIN,5,51.29809103138121
BANASSAU,5,79.52943790593797
JDAMMAN,5,71.23446250769456
BNMANAMA,5,88.59442003112882
FLDAYTNA,6,79.15818969134627
BANASSAU,6,82.83527604787628
JDAMMAN,6,76.81646348790424
IEDUBLIN,6,56.19039624493296
BNMANAMA,6,93.3089938745266
BNMANAMA,7,95.52126094113348
FLDAYTNA,7,80.48649203392768
JDAMMAN,7,80.15879759131289
IEDUBLIN,7,59.260997084228876
BANASSAU,7,84.43514700496898
JDAMMAN,8,79.8299559986714
IEDUBLIN,8,59.00293675113179
FLDAYTNA,8,80.62626259543678
BANASSAU,8,84.55796460627103
BNMANAMA,8,95.45970594742718
FLDAYTNA,9,79.16673642721136
BNMANAMA,9,91.87917940087594
BANASSAU,9,83.42208588488994
JDAMMAN,9,75.65881456647601
IEDUBLIN,9,55.898482587522004
JDAMMAN,10,69.25557184079526
IEDUBLIN,10,51.221114357195994
BANASSAU,10,80.9588322782231
BNMANAMA,10,85.79662749214955
FLDAYTNA,10,74.21634403351814
IEDUBLIN,11,45.483156319995935
BANASSAU,11,76.67180276174207
BNMANAMA,11,76.03702581055428
FLDAYTNA,11,66.03488895840115
JDAMMAN,11,58.669195756926705
FLDAYTNA,12,60.74675326326709
BANASSAU,12,73.93203737131358
JDAMMAN,12,50.40816639457903
BNMANAMA,12,67.25269627387425
IEDUBLIN,12,41.96234562073225
